"78060","FREN 454","Carribean Fiction","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","R A105","Lecture","Jonathon Repinecz "
"78064","FREN 467","Theater and Politics","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","AQ 347","Lecture","Christy Pichichero "
"78065","FREN 554","Carribean Fiction","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","R A105","Lecture","Jonathon Repinecz "
"78067","FREN 567","Theater and Politics","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","AQ 347","Lecture","Christy Pichichero "
"81439","FRLN 309","Humanities College to Career","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","3:00 pm - 4:15 pm","IN 215G","Lecture","Lisa Koch "
"81999","FRLN 330","The Ramayana:Lives of Ind Epic","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","3:00 pm - 4:15 pm","KH 253","Lecture","unknown "
"74947","FRLN 331","War and International Film","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","3:00 pm - 4:15 pm","MTB 1002","Seminar","unknown "
"74948","FRLN 331","International Mysteries","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","3:00 pm - 4:15 pm","MTB 1002","Seminar","unknown "
"76102","FRLN 551","Meth Lang Teaching&Curricl Dev","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","S","10:00 am - 1:15 pm","CANCEL CRSE","Lecture","unknown "
"81462","FRLN 551","Meth Lang Teaching&Curricl Dev","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","S","10:00 am - 1:15 pm","AQ 346","Lecture","Ellen Serafini "
"72423","FRSC 200","Survey of Forensic Science","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","3:00 pm - 4:15 pm","EXPL L004","Lecture","Joseph DiZinno "
"72424","FRSC 201","Introduction to Criminalistics","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","1:30 pm - 2:45 pm","R A111","Lecture","Emily Rancourt "
"72614","FRSC 302","Forensic Trace Analysis","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","1:30 pm - 2:45 pm","IN 215G","Lecture","unknown "
"76265","FRSC 302","Forensic Trace Analysis","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","10:30 am - 11:45 am","R A247","Lecture","unknown "
"73375","FRSC 303","Forensic Evidence and Ethics","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","1:30 pm - 2:45 pm","RSCH 202","Lecture","Ian Rodway "
"74419","FRSC 304","Forensic Chemistry","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","EXPL 1309","Lecture","unknown "
"73065","FRSC 405","Independent Studies/Research","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","12:00 pm - 1:15 pm","EXPL 3310","Independent Study","Kelly Knight "
"74963","FRSC 460","Forensic DNA Sciences","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","3:00 pm - 4:15 pm","IN 316","Lecture","Kelly Knight "
"71685","FRSC 500","Introductn to Forensic Science","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","ENGR 1107","Lecture","Kelly Knight "
"79122","FRSC 500","Introductn to Forensic Science","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","ENGR 1107","Lecture","Kelly Knight "
"71683","FRSC 510","Basic Crime Scene Analysis","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","4:30 pm - 7:10 pm","IN 336","Lecture","Emily Rancourt "
"73029","FRSC 510","Basic Crime Scene Analysis","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","4:30 pm - 7:10 pm","ENGR 1108","Lecture","Kimberly Rule "
"79128","FRSC 510","Basic Crime Scene Analysis","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","4:30 pm - 7:10 pm","IN 336","Lecture","Emily Rancourt "
"79144","FRSC 511","Advanced Crime Scene Analysis","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","4:30 pm - 7:10 pm","R A109","Lecture","Emily Rancourt "
"72242","FRSC 512","Physical Evidence Analysis","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","4:30 pm - 7:10 pm","DK 2053","Laboratory","Kimberly Rule "
"72434","FRSC 513","Forensic Photography","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","ENGR 1110","Lecture","Kimberly Rule "
"79136","FRSC 517","Questioned Documnt Examination","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","7:20 pm - 10:00 pm","IN 333","Lecture","unknown "
"71695","FRSC 520","Forensic Toxicology","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","7:20 pm - 10:00 pm","HNOVR L003","Lecture","unknown "
"72067","FRSC 530","Law and Forensic Science","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","7:20 pm - 10:00 pm","PLANET 127","Lecture","Ian Rodway "
"79129","FRSC 540","Forensic Chemistry","001","Off-campus/Other","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","OFF CAMPUS","Lecture","unknown "
"79130","FRSC 541","Forensic Chemistry Laboratory","201","Off-campus/Other","Aug 29, 2016 - Dec 20, 2016","W","7:20 pm - 8:10 pm","CANCEL CRSE","Laboratory","unknown "
"81990","FRSC 541","Forensic Chemistry Laboratory","202","Off-campus/Other","Aug 29, 2016 - Dec 20, 2016","W","7:20 pm - 10:00 pm","OFF CAMPUS","Laboratory","unknown "
"72243","FRSC 550","Issues-Forensic Anthropology","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 10:00 pm","IN 336","Lecture","unknown "
"72953","FRSC 580","Image Analysis Forensic Sci","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","EXPL 3310","Lecture","Larry Mullins "
"72111","FRSC 600","Forensics Seminar","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 5:45 pm","PLANET 206","Seminar","Joseph DiZinno "
"74197","FRSC 610","Forensic Research Project","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","","","TBA TBA","Independent Study","Joseph DiZinno "
"74198","FRSC 610","Forensic Research Project","004","Fairfax","Aug 29, 2016 - Dec 20, 2016","","","TBA TBA","Independent Study","Joseph DiZinno "
"81700","FRSC 630","Fingerprint Identification","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","4:30 pm - 7:10 pm","IN 333","Lecture","unknown "
"79131","FRSC 650","Identity Analysis Applications","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 8:10 pm","HNOVR L002","Seminar","unknown "
"76066","FRSC 690","Forensics Capstone Course","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","4:30 pm - 7:10 pm","EXPL L505","Lecture","Mary O'Toole "
"73476","FRSC 790","Internship in Forensic Science","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","","","TBA TBA","Internship","Emily Rancourt "
"72678","GAME 101","Introduction to Game Design","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 11:45 am","R B228","Lecture","unknown "
"72987","GAME 101","Introduction to Game Design","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","R B201","Lecture","unknown "
"73558","GAME 101","Introduction to Game Design","004","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","1:30 pm - 2:45 pm","R A106","Lecture","unknown "
"74191","GAME 101","Introduction to Game Design","005","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","7:20 pm - 10:00 pm","PLANET 212","Lecture","unknown "
"72679","GAME 101","Introduction to Game Design","DL1","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","unknown "
"82654","GAME 210","Basic Game Design","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","10:30 am - 1:10 pm","AB 2001","Lecture","unknown "
"76178","GAME 210","Basic Game Design","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","7:20 pm - 10:00 pm","AB 1018","Lecture","unknown "
"74392","GAME 210","Basic Game Design","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","10:30 am - 11:45 am","AB 1018","Lecture","Boris Willis "
"74432","GAME 210","Basic Game Design","004","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","AB 1018","Lecture","unknown "
"77090","GAME 210","Basic Game Design","005","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","1:30 pm - 2:45 pm","AB 1018","Lecture","Boris Willis "
"71881","GAME 230","History of Computer Game Desgn","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","10:30 am - 11:45 am","KH 7","Lecture","Seth Hudson "
"82655","GAME 230","History of Computer Game Desgn","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","10:30 am - 1:10 pm","AB 2001","Lecture","unknown "
"72922","GAME 230","History of Computer Game Desgn","DL1","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","unknown "
"75558","GAME 230","History of Computer Game Desgn","DL2","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","unknown "
"74192","GAME 231","Computer Animation for Games","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","7:20 pm - 10:00 pm","CANCEL CRSE","Studio","unknown "
"81350","GAME 231","Computer Animation for Games","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","7:20 pm - 10:00 pm","AB 1018","Studio","Paul Piccione "
"73587","GAME 231","Computer Animation for Games","004","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","7:20 pm - 10:00 pm","AB 2002","Studio","Gregory Grimsby "
"78403","GAME 231","Computer Animation for Games","005","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","AB 1018","Studio","Paul Piccione "
"72539","GAME 232","Online and Mobile Gaming","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","9:00 am - 10:15 am","AB 1018","Lecture","Sang Nam "
"75557","GAME 232","Online and Mobile Gaming","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 11:45 am","AB 1018","Lecture","Sang Nam "
"76638","GAME 250","Music for Film and Video","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","1:30 pm - 4:10 pm","AB 1018","Lecture","Thomas Stanley "
"74193","GAME 250","Music for Film and Video","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","4:30 pm - 7:10 pm","AB 1018","Lecture","Thomas Stanley "
"73641","GAME 300","Portfolio Preparation","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","6:20 pm - 7:10 pm","CANCEL CRSE","Lecture","unknown "
"81351","GAME 300","Portfolio Preparation","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","6:20 pm - 7:10 pm","AB 2002","Lecture","Paul Piccione "
"71728","GAME 310","Game Design Studio","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","3:00 pm - 4:15 pm","AB 1018","Studio","Boris Willis "
"81346","GAME 320","Digital Painting for Games","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","4:30 pm - 7:10 pm","AB 2002","Lecture","Gregory Grimsby "
"72981","GAME 330","Comp Game Platform Analysis","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","12:00 pm - 1:15 pm","AB 1018","Lecture","William Wren "
"72163","GAME 331","Consumer Game Platfm Analy Lab","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","1:30 pm - 3:30 pm","AB 2002","Laboratory","William Wren "
"75896","GAME 332","RS:Story Design for Comp Games","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","1:30 pm - 4:10 pm","AB 2002","Lecture","Seth Hudson "
"73642","GAME 367","Wrtng and Editing Music/Sound","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","4:30 pm - 7:10 pm","AB 1018","Lecture","Matthew Nolan "
"78404","GAME 367","Wrtng and Editing Music/Sound","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","1:30 pm - 4:10 pm","AB 1018","Lecture","Matthew Nolan "
"81347","GAME 398","Adv Game Design Animation","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 10:00 pm","AB 1018","Studio","Gregory Grimsby "
"73212","GAME 398","Adv Game Design Animation","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","7:20 pm - 10:00 pm","CANCEL CRSE","Studio","unknown "
"74258","GAME 399","Adv Studies in Game Design","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","7:20 pm - 10:00 pm","CANCEL CRSE","Lecture","unknown "
"72980","GAME 399","Need Topic","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 10:00 pm","CANCEL CRSE","Lec/Sem","unknown "
"78405","GAME 399","Programming for Designers","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","1:30 pm - 2:45 pm","AB 2002","Lec/Sem","unknown "
"78406","GAME 399","Criticism and Research","004","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","1:30 pm - 4:10 pm","AB 2001","Lec/Sem","Seth Hudson "
"81348","GAME 399","Serious Games","005","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","10:30 am - 1:10 pm","AB 2002","Lec/Sem","Matthew Nolan "
"73459","GAME 400","Game Design Practicum","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","4:30 pm - 7:10 pm","AB 1018","Lecture","James Casey "
"73469","GAME 400","Game Design Practicum","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","1:30 pm - 4:10 pm","AB 1018","Lecture","James Casey "
"71882","GAME 410","Advanced Game Design Studio","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","4:30 pm - 5:45 pm","AB 2002","Studio","William Wren "
"72681","GAME 489","Pre-Internship Seminar","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","10:30 am - 11:20 am","AB 2002","Seminar","Scott Martin "
"72988","GAME 490","Senior Game Design Capstone","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","4:30 pm - 7:10 pm","AB 1018","Lecture","James Casey "
"73468","GAME 490","Senior Game Design Capstone","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","1:30 pm - 4:10 pm","AB 1018","Lec/Sem","James Casey "
"72165","GAME 491","Internship","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","","","TBA TBA","Internship","Scott Martin "
"81617","GAME 492","Independent Study","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","","","0 0","Independent Study","Paul Piccione "
"81747","GAME 492","Tech Art Independent Study","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","","","0 0","Independent Study","Paul Piccione "
"81899","GAME 492","Independent Study","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","","","0 0","Independent Study","William Wren "
"81911","GAME 492","Independent Study","004","Fairfax","Aug 29, 2016 - Dec 20, 2016","","","0 0","Independent Study","Sang Nam "
"76339","GAME 599","Advanced Studies Game Design","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","7:20 pm - 10:00 pm","CANCEL CRSE","Lecture","unknown "
"81349","GAME 599","Serious Games","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","10:30 am - 1:10 pm","AB 2002","Lec/Sem","Matthew Nolan "
"78407","GAME 600","Rsrch Methodologies Game Desgn","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","1:30 pm - 4:10 pm","AB 2001","Lecture","Seth Hudson "
"75058","GAME 605","Game Design Graduate Seminar","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","3:30 pm - 4:20 pm","AB 2001","Lecture","Scott Martin "
"82084","GAME 610","Game Production","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","4:30 pm - 7:10 pm","AB 1018","Lecture","James Casey "
"82077","GAME 796","Directed Reading","DL1","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","unknown "
"82078","GAME 797","Proposal Writing","DL1","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","unknown "
"74846","GBUS 540","Analysis of Financial Decision","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","7:20 pm - 10:00 pm","IN 131","Lecture","unknown "
"74698","GBUS 540","Analysis of Financial Decision","DL1","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","unknown "
"74847","GBUS 540","Analysis of Financial Decision","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","7:20 pm - 10:00 pm","IN 131","Lecture","unknown "
"81523","GBUS 697","Entrepreneurship","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","ENT 174","Lecture","James Wolfe "
"79010","GBUS 738","Data Mining for Bus Analytics","001","Arlington","Aug 13, 2016 - Oct 25, 2016","M","6:30 pm - 10:05 pm","ARLFH 466","Lecture","Pallab Sanyal "
"79022","GBUS 744","Fraud Examination","001","Fairfax","Aug 15, 2016 - Oct 25, 2016","W","6:30 pm - 10:05 pm","AB 2003","Lecture","Robert Broshears "
"74844","GBUS 746","Real Estate Analysis/Valuation","001","Arlington","Aug 29, 2016 - Dec 20, 2016","T","4:30 pm - 7:10 pm","ARLFH 118","Lecture","John Crockett "
"74281","GCH 205","Global Health","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","7:20 pm - 10:00 pm","E 201","Lecture","unknown "
"72967","GCH 205","Global Health","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","9:00 am - 10:15 am","MTB 1006","Lecture","unknown "
"74894","GCH 205","Global Health","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","1:30 pm - 2:45 pm","PLANET 120","Lecture","unknown "
"73257","GCH 205","Global Health","004","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","12:00 pm - 1:15 pm","MTB 1006","Lecture","unknown "
"73258","GCH 205","Global Health","005","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","9:00 am - 10:15 am","PLANET 120","Lecture","unknown "
"74070","GCH 205","Global Health","006","Fairfax","Aug 29, 2016 - Dec 20, 2016","MWF","10:30 am - 11:20 am","CANCEL CRSE","Lecture","unknown "
"74069","GCH 205","Global Health","007","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","10:30 am - 11:45 am","MH D023","Lecture","unknown "
"72570","GCH 205","Global Health","DL1","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","Corrie Paeglow "
"73259","GCH 205","Global Health","DL2","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","Lila Fleming "
"73886","GCH 205","Global Health","DL3","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","unknown "
"82624","GCH 205","Global Health","DL4","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","Jhumka Gupta "
"76113","GCH 300","Introduction to Public Health","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","4:30 pm - 7:10 pm","SNDBGE 107","Lecture","unknown "
"73539","GCH 300","Introduction to Public Health","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","12:00 pm - 1:15 pm","PLANET 224","Lecture","unknown "
"74895","GCH 300","Introduction to Public Health","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","MWF","8:30 am - 9:20 am","PLANET 224","Lecture","Patrice Winter "
"75905","GCH 300","Introduction to Public Health","004","Fairfax","Aug 29, 2016 - Dec 20, 2016","MWF","10:30 am - 11:20 am","PLANET 224","Lecture","Patrice Winter "
"73261","GCH 310","Health Behavior Theories","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","3:00 pm - 4:15 pm","PLANET 212","Lecture","Diana Karczmarczyk "
"74071","GCH 310","Health Behavior Theories","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","PLANET 120","Lecture","Julia Painter "
"74896","GCH 310","Health Behavior Theories","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","10:30 am - 11:45 am","BL 129","Lecture","Diana Karczmarczyk "
"79023","GCH 310","Health Behavior Theories","DL1","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","9:00 am - 10:15 am","ENGR 1109","Lecture","Ali Weinstein "
"75901","GCH 325","Stress and Well-Being","DL1","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","Ali Weinstein "
"74072","GCH 332","Health and Disease","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MWF","8:30 am - 9:20 am","E 122","Lecture","James Metcalf "
"74073","GCH 332","Health and Disease","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","MWF","11:30 am - 12:20 pm","PLANET 120","Lecture","James Metcalf "
"76122","GCH 332","Health and Disease","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","4:30 pm - 5:45 pm","KH 210","Lecture","James Metcalf "
"75412","GCH 335","Applied Health Statistics","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","9:00 am - 10:15 am","IN 129","Lecture","Lila Fleming "
"75413","GCH 335","Applied Health Statistics","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","12:00 pm - 1:15 pm","IN 129","Lecture","Lila Fleming "
"81746","GCH 335","Applied Health Statistics","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","1:30 pm - 2:45 pm","IN 129","Lecture","unknown "
"73262","GCH 350","Health Promotion and Education","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MWF","1:30 pm - 2:20 pm","CANCEL CRSE","Lecture","unknown "
"78231","GCH 350","Health Promotion and Education","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","MWF","9:30 am - 10:20 am","E 122","Lecture","Lisa Lindley "
"75904","GCH 350","Health Promotion and Education","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","9:00 am - 10:15 am","PLANET 127","Lecture","James Metcalf "
"81640","GCH 350","Health Promotion and Education","DL1","Fairfax","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","unknown "
"73264","GCH 360","Health and Environment","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","PLANET 212","Lecture","unknown "
"73265","GCH 360","Health and Environment","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","3:00 pm - 4:15 pm","AB 2026","Lecture","unknown "
"73028","GCH 360","Health and Environment","DL1","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","Anna Pollack "
"74899","GCH 376","Health Ethics Ldrshp/Advocacy","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","1:30 pm - 2:45 pm","PLANET 124","Lecture","Laura Poms "
"78232","GCH 376","Health Ethics Ldrshp/Advocacy","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","10:30 am - 11:45 am","PLANET 124","Lecture","unknown "
"74075","GCH 380","Public Health Research Methods","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","3:00 pm - 4:15 pm","IN 133","Lecture","Lila Fleming "
"74900","GCH 380","Public Health Research Methods","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","9:00 am - 10:15 am","IN 207","Lecture","Corrie Paeglow "
"75902","GCH 380","Public Health Research Methods","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","1:30 pm - 4:15 pm","CANCEL CRSE","Lecture","unknown "
"77069","GCH 380","Public Health Research Methods","004","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 11:45 am","IN 133","Lecture","Matthew Rossheim "
"81471","GCH 380","Public Health Research Methods","DL1","Internet","Aug 29, 2016 - Dec 20, 2016","","","CANCEL CRSE","Lecture","unknown "
"73887","GCH 405","Global Health: History/Systems","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","12:00 pm - 1:15 pm","PLANET 124","Lecture","Corrie Paeglow "
"74901","GCH 406","Global Health: Emerging Issues","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","3:00 pm - 4:15 pm","PLANET 124","Lecture","unknown "
"74080","GCH 411","Health Prgm Planning/Evaluatn","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 11:45 am","IN 207","Lecture","Corrie Paeglow "
"74081","GCH 411","Health Prgm Planning/Evaluatn","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","1:30 pm - 4:15 pm","IN 131","Lecture","Diana Karczmarczyk "
"78233","GCH 411","Health Prgm Planning/Evaluatn","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","9:00 am - 10:15 am","IN 209","Lecture","Diana Karczmarczyk "
"73266","GCH 412","Fundamentals of Epidemiology","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","9:00 am - 10:15 am","EXPL L102","Lecture","Laura Poms "
"78234","GCH 412","Fundamentals of Epidemiology","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","3:00 pm - 4:15 pm","PLANET 212","Lecture","Laura Poms "
"72082","GCH 445","Social Determinants of Health","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","4:30 pm - 7:10 pm","IN 204","Lecture","unknown "
"73267","GCH 465","Community Health Capstone","DL1","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","1:30 pm - 2:45 pm","R A101","Lecture","Laura Poms "
"73268","GCH 465","Community Health Capstone","DL2","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","1:30 pm - 2:45 pm","AQ 219","Lecture","Laura Poms "
"75908","GCH 465","Community Health Capstone","DL3","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","1:30 pm - 2:45 pm","IN 131","Lecture","Laura Poms "
"78235","GCH 497","Pre-Internship Seminar","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","4:30 pm - 6:00 pm","PLANET 124","Lecture","Patrice Winter "
"71532","GCH 543","Global Health","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","7:20 pm - 10:00 pm","PLANET 127","Lecture","Kathryn Jacobsen "
"74902","GCH 543","Global Health","DL1","Internet","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","Kathryn Jacobsen "
"75680","GCH 543","Global Health","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","7:20 pm - 10:00 pm","PLANET 127","Lecture","Kathryn Jacobsen "
"77248","GCH 600","Health Promotion Methods","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","7:20 pm - 10:00 pm","MTB 1002","Lecture","unknown "
"78237","GCH 600","Health Promotion Methods","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","4:30 pm - 7:10 pm","PLANET 127","Lecture","Lisa Lindley "
"73271","GCH 601","Introduction to Biostatistics","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","IN 129","Lecture","unknown "
"72908","GCH 601","Introduction to Biostatistics","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 10:00 pm","IN 327","Lecture","unknown "
"82571","GCH 601","Introduction to Biostatistics","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 10:00 pm","CANCEL CRSE","Lecture","unknown "
"82648","GCH 601","Introduction to Biostatistics","004","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","7:20 pm - 10:00 pm","R B470","Lecture","unknown "
"75682","GCH 601","Introduction to Biostatistics","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","IN 129","Lecture","unknown "
"75683","GCH 601","Introduction to Biostatistics","P02","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 10:00 pm","IN 327","Lecture","unknown "
